Timestamp	Did you participate in part I?	Face 1	Face 2	Face 3	Face 4	Face 5	Face 6	Face 7	Face 8	Face 9	Face 10	Person that exists
1/24/2021 8:39:15	No	Jennifer	Jack	Caitlyn	Doug	Patrick	Hannah	Gordon	Marcus	Susan	Margaret	Remy
1/24/2021 8:39:33	No	Carrie	Michael	Brittany	Doug	John	Helen	Joey	James	Susan	Margaret	Chris
1/24/2021 8:39:57	No	Carrie	David	Mary	Michael	Ilgar	Sandy	Gordon	James	Susan	Marianne	Eric
1/24/2021 8:40:07	No	Carrie	Michael	Brittany	Kajim	Robert	Michelle	Gordon	Seth	Susan	Margaret	Richardo
1/24/2021 8:40:19	No	Sarah	Michael	Brittany	Michael	Robert	Helen	Jason	Jim	Susan	Margaret	Jeremy
1/24/2021 8:42:18	No	Evelyn	David	Mary	Rick	Bob	Hannah	Peter	James	Savannah	Hayley	Zach
1/24/2021 8:42:35	No	Carrie	Michael	Brittany	Doug	Patrick	Mindy	Jason	Marcus	Harriet	Monica	Peter
1/24/2021 8:43:19	Yes	Lynn	David	Mary	Michael	John	Michelle	Richard	Seth	Claire	Hayley	Johnathan?
1/24/2021 8:44:10	No	Sarah	David	Jessica	Michael	Bob	Mindy	Gordon	Eric	Susan	Marianne	Ignatz
1/24/2021 8:44:52	No	Sarah	Michael	Jessica	Doug	Ilgar	Sandy	Richard	James	Susan	Marianne	
1/24/2021 8:45:12	No	Evelyn	Keith	Jessica	Doug	John	Michelle	Jason	Marcus	Susan	Marianne	Phil
1/24/2021 8:45:56	No	Evelyn	Michael	Caitlyn	Rick	Robert	Michelle	Peter	Eric	Gillian	Margaret	
1/24/2021 8:46:29	No	Sarah	David	Jessica	Doug	John	Michelle	Peter	Eric	Susan	Marianne	Jack 
1/24/2021 8:46:55	No	Carrie	David	Caitlyn	Doug	Robert	Michelle	Richard	Marcus	Susan	Monica	Will
1/24/2021 8:47:15	No	Sarah	Michael	Brittany	Doug	Robert	Michelle	Joey	Marcus	Harriet	Marianne	Peter 
1/24/2021 8:47:53	No	Lynn	Keith	Caitlyn	Doug	Robert	Mindy	Peter	Marcus	Harriet	Margaret	Lucas
1/24/2021 8:47:58	No	Sarah	David	Mary	Doug	Bob	Helen	Gordon	Eric	Susan	Megan	Patrick
1/24/2021 8:48:43	No	Jennifer	David	Brittany	Doug	John	Michelle	Peter	James	Susan	Margaret	Evan
1/24/2021 8:48:50	No	Sarah	David	Caitlyn	Rick	Patrick	Michelle	Peter	Marcus	Susan	Margaret	Aaron
1/24/2021 8:48:56	No	Sarah	David	Caitlyn	Rick	John	Helen	Peter	Marcus	Susan	Megan	Steve
1/24/2021 8:49:36	No	Evelyn	David	Brittany	Rick	Patrick	Mindy	Peter	James	Harriet	Margaret	Ian
1/24/2021 8:52:03	No	Lynn	David	Brittany	Doug	Robert	Michelle	Peter	Marcus	Susan	Margaret	
1/24/2021 8:52:32	No	Carrie	Michael	Mary	Doug	John	Michelle	Richard	James	Susan	Margaret	Brandon
1/24/2021 8:52:34	No	Sarah	Michael	Jessica	Rick	John	Mindy	Peter	Eric	Susan	Marianne	Calvin
1/24/2021 8:54:11	No	Sarah	Michael	Brittany	Doug	Bob	Michelle	Peter	Marcus	Susan	Margaret	Terence
1/24/2021 8:55:47	No	Sarah	Michael	Jessica	Reiner	John	Mindy	Peter	Marcus	Gillian	Marianne	Aaron
1/24/2021 8:55:48	No	Carrie	Michael	Brittany	Rick	John	Mindy	Richard	Eric	Susan	Margaret	Jim
1/24/2021 8:56:33	No	Carrie	David	Brittany	Doug	Patrick	Sandy	Peter	Marcus	Susan	Margaret	Ethan
1/24/2021 8:57:02	No	Carrie	David	Caitlyn	Rick	Ilgar	Michelle	Richard	Seth	Susan	Marianne	
1/24/2021 8:57:48	No	Jennifer	Enrique	Caitlyn	Rick	John	Michelle	Joey	Eric	Harriet	Monica	James
1/24/2021 8:59:45	No	Sarah	David	Caitlyn	Michael	Robert	Hannah	Richard	James	Gillian	Margaret	Steve
1/24/2021 9:02:49	No	Carrie	David	Brittany	Kajim	Patrick	Michelle	Jason	Marcus	Susan	Marianne	Richard
1/24/2021 9:03:00	No	Carrie	Michael	Jessica	Rick	John	Hannah	Richard	James	Harriet	Marianne	Khlitoriz
1/24/2021 9:03:15	No	Carrie	Enrique	Linda	Doug	John	Michelle	Peter	Marcus	Susan	Margaret	
1/24/2021 9:03:47	No	Jennifer	David	Jessica	Michael	Robert	Michelle	Richard	Marcus	Gillian	Marianne	Josh
1/24/2021 9:06:07	No	Carrie	David	Brittany	Doug	John	Michelle	Gordon	Marcus	Harriet	Margaret	Trevor
1/24/2021 9:08:09	Yes	Carrie	Keith	Jessica	Rick	Patrick	Hannah	Gordon	Marcus	Susan	Marianne	Nate
1/24/2021 9:09:48	No	Evelyn	Michael	Jessica	Doug	John	Michelle	Peter	James	Claire	Hayley	Chad
1/24/2021 9:09:53	No	Evelyn	David	Brittany	Doug	Patrick	Sandy	Gordon	Seth	Harriet	Margaret	Stephen
1/24/2021 9:10:56	No	Jennifer	Jack	Brittany	Michael	Robert	Helen	Gordon	Eric	Gillian	Marianne	Andrew
1/24/2021 9:11:14	No	Sarah	Keith	Brittany	Rick	Patrick	Helen	Jason	James	Susan	Margaret	Cameron
1/24/2021 9:11:24	No	Sarah	David	Jessica	Michael	John	Michelle	Peter	Jim	Gillian	Marianne	Liam
1/24/2021 9:12:27	No	Carrie	Michael	Jessica	Doug	Robert	Michelle	Richard	Seth	Gillian	Margaret	Marcus
1/24/2021 9:12:54	No	Lynn	Enrique	Brittany	Michael	John	Sandy	Gordon	Marcus	Susan	Margaret	Mark
1/24/2021 9:14:09	No	Sarah	Enrique	Jessica	Doug	Robert	Michelle	Gordon	Marcus	Harriet	Marianne	Shaun
1/24/2021 9:14:18	No	Evelyn	David	Jessica	Michael	Robert	Hannah	Jason	Eric	Susan	Monica	Joey
1/24/2021 9:14:20	No	Evelyn	Michael	Jessica	Rick	Robert	Michelle	Richard	Marcus	Susan	Marianne	
1/24/2021 9:15:01	No	Sarah	Enrique	Brittany	Doug	Robert	Michelle	Gordon	Marcus	Harriet	Marianne	Shaun
1/24/2021 9:17:05	No	Sarah	David	Brittany	Rick	Robert	Michelle	Gordon	Marcus	Claire	Margaret	
1/24/2021 9:17:30	No	Carrie	Keith	Caitlyn	Doug	John	Hannah	Gordon	James	Susan	Monica	Sam
1/24/2021 9:18:59	No	Jennifer	Michael	Caitlyn	Michael	John	Michelle	Richard	Marcus	Susan	Margaret	peter
1/24/2021 9:19:04	No	Evelyn	Michael	Brittany	Rick	Ilgar	Michelle	Gordon	Seth	Susan	Marianne	Richard
1/24/2021 9:19:22	No	Jennifer	Michael	Linda	Doug	Patrick	Michelle	Richard	James	Susan	Margaret	Steve
1/24/2021 9:19:25	No	Carrie	Enrique	Caitlyn	Doug	Ilgar	Mindy	Joey	Marcus	Susan	Margaret	George
1/24/2021 9:21:34	No	Sarah	Michael	Brittany	Doug	Patrick	Helen	Richard	Eric	Susan	Marianne	
1/24/2021 9:21:57	Yes	Evelyn	Keith	Brittany	Doug	Robert	Hannah	Gordon	Marcus	Claire	Margaret	
1/24/2021 9:22:50	No	Sarah	Keith	Jessica	Doug	Robert	Michelle	Richard	Marcus	Susan	Margaret	John
1/24/2021 9:24:38	No	Sarah	David	Caitlyn	Doug	John	Michelle	Richard	Marcus	Gillian	Monica	Cooper 
1/24/2021 9:25:13	Yes	Evelyn	David	Jessica	Rick	Robert	Michelle	Peter	Eric	Claire	Monica	Jeremy
1/24/2021 9:26:54	No	Jennifer	David	Brittany	Michael	Ilgar	Helen	Peter	Marcus	Susan	Margaret	Josh
1/24/2021 9:28:24	No	Sarah	Enrique	Brittany	Michael	John	Helen	Jason	Marcus	Susan	Monica	Dad !???
1/24/2021 9:29:28	No	Carrie	Enrique	Jessica	Rick	Robert	Michelle	Peter	Seth	Susan	Marianne	Jonathan
1/24/2021 9:29:41	No	Carrie	Michael	Brittany	Reiner	Robert	Michelle	Gordon	Eric	Susan	Marianne	
1/24/2021 9:31:39	No	Lynn	Michael	Brittany	Michael	Bob	Michelle	Richard	Marcus	Claire	Margaret	Patrick
1/24/2021 9:31:55	Yes	Carrie	Enrique	Jessica	Michael	Robert	Michelle	Gordon	Seth	Susan	Marianne	
1/24/2021 9:33:05	Yes	Sarah	Michael	Jessica	Doug	Robert	Michelle	Peter	Seth	Claire	Marianne	
1/24/2021 9:33:20	No	Sarah	David	Jessica	Rick	Robert	Michelle	Richard	Marcus	Susan	Margaret	John
1/24/2021 9:33:23	No	Carrie	Enrique	Brittany	Doug	Robert	Michelle	Jason	James	Susan	Megan	Gavin
1/24/2021 9:33:44	Yes	Evelyn	Michael	Jessica	Doug	Patrick	Mindy	Jason	Marcus	Susan	Margaret	Kyle
1/24/2021 9:35:17	Yes	Sarah	Michael	Jessica	Michael	Robert	Sandy	Gordon	Eric	Susan	Monica	Josh
1/24/2021 9:35:41	No	Lynn	Enrique	Brittany	Doug	Ilgar	Mindy	Gordon	James	Susan	Marianne	Brett
1/24/2021 9:35:53	No	Sarah	Michael	Jessica	Doug	John	Michelle	Peter	Marcus	Susan	Margaret	Ben
1/24/2021 9:36:20	No	Evelyn	Enrique	Brittany	Michael	Robert	Helen	Peter	James	Susan	Margaret	Hercules
1/24/2021 9:36:21	No	Sarah	David	Caitlyn	Michael	John	Hannah	Jason	James	Susan	Margaret	mason
1/24/2021 9:37:54	No	Carrie	Keith	Brittany	Doug	Patrick	Michelle	Gordon	Eric	Susan	Margaret	
1/24/2021 9:38:35	Yes	Evelyn	Michael	Brittany	Rick	John	Michelle	Richard	Eric	Susan	Marianne	Bryce 
1/24/2021 9:42:11	Yes	Jennifer	David	Jessica	Michael	Robert	Michelle	Peter	Seth	Susan	Marianne	Oliver
1/24/2021 9:45:31	No	Carrie	Enrique	Brittany	Reiner	Robert	Mindy	Gordon	Marcus	Susan	Margaret	Stephen
1/24/2021 9:46:20	Yes	Sarah	David	Linda	Michael	Robert	Hannah	Peter	Marcus	Harriet	Margaret	Joe
1/24/2021 9:48:25	No	Carrie	Enrique	Linda	Doug	Patrick	Mindy	Gordon	Seth	Gillian	Margaret	Kevin
1/24/2021 9:48:42	No	Evelyn	David	Jessica	Doug	Robert	Michelle	Richard	James	Gillian	Margaret	Jason
1/24/2021 9:53:31	No	Sarah	David	Jessica	Rick	Robert	Michelle	Richard	Marcus	Claire	Marianne	Ben
1/24/2021 9:54:22	No	Carrie	Michael	Brittany	Doug	Robert	Hannah	Gordon	Marcus	Susan	Margaret	Mike
1/24/2021 9:54:25	Yes	Jennifer	Michael	Brittany	Rick	Robert	Michelle	Gordon	Marcus	Susan	Hayley	John
1/24/2021 9:55:15	No	Lynn	David	Caitlyn	Doug	Robert	Mindy	Gordon	Jim	Gillian	Marianne	Gunthar
1/24/2021 9:55:25	No	Jennifer	Michael	Caitlyn	Reiner	Patrick	Mindy	Gordon	James	Susan	Monica	Jason
1/24/2021 9:55:32	No	Evelyn	Michael	Jessica	Doug	Robert	Hannah	Joey	Marcus	Harriet	Monica	Ken
1/24/2021 9:56:42	Yes	Evelyn	David	Caitlyn	Michael	Patrick	Helen	Richard	Marcus	Susan	Marianne	Jason
1/24/2021 9:57:11	No	Jennifer	Enrique	Mary	Doug	John	Michelle	Gordon	Marcus	Gillian	Marianne	Fred
1/24/2021 9:59:26	No	Carrie	David	Brittany	Rick	Patrick	Michelle	Richard	Marcus	Susan	Monica	Eric
1/24/2021 10:01:47	Yes	Evelyn	Michael	Jessica	Kajim	Robert	Michelle	Peter	James	Susan	Margaret	Josh
1/24/2021 10:02:09	No	Sarah	Keith	Jessica	Michael	John	Mindy	Peter	Marcus	Susan	Margaret	Ruben
1/24/2021 10:03:32	No	Sarah	Enrique	Brittany	Rick	Robert	Michelle	Gordon	Marcus	Susan	Monica	Gregory
1/24/2021 10:03:37	No	Sarah	Michael	Linda	Reiner	Robert	Michelle	Peter	Seth	Susan	Marianne	
1/24/2021 10:03:56	Yes	Jennifer	David	Brittany	Michael	Robert	Michelle	Peter	Marcus	Gillian	Margaret	
1/24/2021 10:04:51	No	Sarah	David	Brittany	Reiner	John	Hannah	Richard	Jim	Susan	Margaret	Arnold
1/24/2021 10:05:02	Yes	Sarah	David	Jessica	Michael	Patrick	Hannah	Peter	Eric	Susan	Marianne	Jason
1/24/2021 10:05:21	Yes	Evelyn	David	Brittany	Michael	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Jared
1/24/2021 10:05:24	No	Evelyn	Enrique	Jessica	Doug	John	Michelle	Peter	Marcus	Gillian	Margaret	Liam 
1/24/2021 10:05:26	Yes	Carrie	David	Brittany	Michael	Robert	Michelle	Richard	Marcus	Susan	Marianne	Tom
1/24/2021 10:05:47	No	Sarah	Keith	Caitlyn	Doug	Patrick	Michelle	Gordon	Eric	Harriet	Margaret	Mark
1/24/2021 10:06:22	No	Jennifer	David	Jessica	Rick	Patrick	Michelle	Peter	James	Gillian	Margaret	Chris
1/24/2021 10:06:40	No	Sarah	Keith	Jessica	Rick	Robert	Michelle	Peter	Eric	Gillian	Marianne	Lachlan
1/24/2021 10:07:31	Yes	Sarah	David	Caitlyn	Rick	Patrick	Hannah	Peter	Jim	Susan	Marianne	Kevin
1/24/2021 10:09:39	No	Lynn	Jack	Caitlyn	Rick	Robert	Hannah	Richard	Eric	Harriet	Marianne	jim
1/24/2021 10:09:59	No	Evelyn	David	Brittany	Michael	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Hunter
1/24/2021 10:10:37	No	Sarah	David	Caitlyn	Rick	John	Helen	Peter	Jim	Harriet	Monica	James
1/24/2021 10:10:38	No	Sarah	Michael	Brittany	Doug	Robert	Hannah	Peter	Marcus	Harriet	Margaret	Chris
1/24/2021 10:11:10	Yes	Jennifer	Michael	Jessica	Rick	Robert	Hannah	Gordon	Marcus	Susan	Margaret	
1/24/2021 10:11:55	No	Lynn	David	Jessica	Kajim	Ilgar	Michelle	Joey	Marcus	Susan	Marianne	Sebastian
1/24/2021 10:12:45	No	Sarah	David	Brittany	Doug	John	Mindy	Richard	Eric	Susan	Marianne	Jack
1/24/2021 10:13:20	No	Lynn	Michael	Caitlyn	Rick	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Kornel
1/24/2021 10:13:28	No	Carrie	David	Jessica	Michael	Robert	Michelle	Jason	Marcus	Susan	Margaret	Sam
1/24/2021 10:17:03	No	Carrie	Enrique	Mary	Doug	John	Sandy	Gordon	Marcus	Gillian	Marianne	James
1/24/2021 10:18:36	No	Evelyn	David	Caitlyn	Kajim	Patrick	Mindy	Richard	Marcus	Susan	Margaret	Pat
1/24/2021 10:19:47	Yes	Sarah	Enrique	Mary	Michael	Patrick	Michelle	Peter	Eric	Gillian	Margaret	
1/24/2021 10:19:50	No	Sarah	David	Brittany	Rick	John	Helen	Peter	Marcus	Harriet	Marianne	Craig
1/24/2021 10:20:24	No	Sarah	David	Jessica	Doug	John	Michelle	Jason	Eric	Susan	Marianne	Steven
1/24/2021 10:20:36	No	Sarah	Keith	Jessica	Michael	Robert	Michelle	Jason	Eric	Gillian	Margaret	
1/24/2021 10:22:18	No	Jennifer	Michael	Jessica	Reiner	Robert	Michelle	Richard	Seth	Susan	Marianne	Peter
1/24/2021 10:22:40	No	Lynn	Enrique	Brittany	Michael	John	Sandy	Peter	Marcus	Susan	Margaret	Kevin
1/24/2021 10:25:28	No	Evelyn	David	Brittany	Rick	Patrick	Michelle	Gordon	Eric	Harriet	Marianne	Alex
1/24/2021 10:28:03	No	Evelyn	David	Jessica	Doug	John	Mindy	Peter	James	Susan	Margaret	
1/24/2021 10:29:46	Yes	Carrie	Enrique	Caitlyn	Rick	Robert	Helen	Gordon	Eric	Gillian	Margaret	Derek
1/24/2021 10:31:01	No	Evelyn	David	Caitlyn	Rick	Robert	Helen	Gordon	Marcus	Susan	Marianne	Brian
1/24/2021 10:31:07	No	Jennifer	Michael	Jessica	Michael	Ilgar	Michelle	Richard	Jim	Susan	Marianne	Marcus
1/24/2021 10:32:28	No	Carrie	David	Brittany	Doug	Patrick	Helen	Joey	Eric	Susan	Megan	Justin
1/24/2021 10:32:39	No	Sarah	Jack	Brittany	Doug	Robert	Michelle	Gordon	Marcus	Susan	Marianne	Theo
1/24/2021 10:34:16	Yes	Lynn	David	Brittany	Michael	John	Mindy	Richard	Seth	Susan	Margaret	Trent 
1/24/2021 10:34:21	Yes	Sarah	Michael	Jessica	Doug	John	Michelle	Peter	Marcus	Gillian	Monica	
1/24/2021 10:34:36	Yes	Carrie	Enrique	Linda	Doug	Patrick	Michelle	Richard	Marcus	Susan	Margaret	Jonah
1/24/2021 10:35:56	No	Evelyn	Enrique	Caitlyn	Michael	Patrick	Sandy	Richard	James	Susan	Megan	John
1/24/2021 10:39:15	Yes	Lynn	Michael	Jessica	Michael	Robert	Michelle	Gordon	Eric	Susan	Monica	Todd
1/24/2021 10:39:38	No	Sarah	Michael	Caitlyn	Michael	Patrick	Michelle	Jason	James	Susan	Margaret	Alex
1/24/2021 10:42:02	No	Carrie	Keith	Brittany	Rick	John	Mindy	Peter	Seth	Gillian	Marianne	Damian
1/24/2021 10:42:10	No	Sarah	David	Jessica	Michael	Robert	Helen	Peter	James	Harriet	Marianne	Jonathon
1/24/2021 10:42:19	Yes	Evelyn	Michael	Brittany	Doug	Robert	Michelle	Gordon	Seth	Gillian	Marianne	
1/24/2021 10:43:16	No	Jennifer	David	Brittany	Doug	Patrick	Michelle	Gordon	Eric	Gillian	Marianne	Daniel
1/24/2021 10:43:21	No	Evelyn	Michael	Brittany	Rick	Ilgar	Mindy	Jason	Marcus	Gillian	Marianne	Jordan
1/24/2021 10:43:47	No	Jennifer	David	Jessica	Michael	Robert	Helen	Richard	Seth	Gillian	Marianne	Jay
1/24/2021 10:44:55	Yes	Lynn	Keith	Caitlyn	Reiner	Patrick	Michelle	Peter	Jim	Susan	Margaret	Hunter
1/24/2021 10:45:15	Yes	Carrie	Michael	Caitlyn	Doug	Robert	Michelle	Gordon	Marcus	Susan	Marianne	
1/24/2021 10:45:48	No	Carrie	Michael	Caitlyn	Doug	John	Michelle	Peter	Seth	Susan	Marianne	Jordan
1/24/2021 10:46:43	No	Sarah	David	Jessica	Michael	Bob	Hannah	Richard	Marcus	Susan	Marianne	Jacob
1/24/2021 10:47:09	No	Sarah	Michael	Brittany	Rick	Robert	Michelle	Peter	James	Harriet	Marianne	i’ve got nothing. you (i’m assuming?) actually look less real than the other people, because of the lighting. take slightly higher-angled pictures and relax your eyes a bit also maybe! actually, you’re totally a Chase. 
1/24/2021 10:48:30	Yes	Carrie	David	Jessica	Doug	Robert	Michelle	Jason	Seth	Gillian	Margaret	Toby
1/24/2021 10:49:07	No	Sarah	Michael	Caitlyn	Rick	Patrick	Sandy	Peter	Seth	Claire	Margaret	Jackson
1/24/2021 10:49:24	No	Carrie	David	Brittany	Michael	Robert	Helen	Richard	Eric	Susan	Marianne	Aaron
1/24/2021 10:49:42	Yes	Sarah	Michael	Brittany	Rick	Patrick	Michelle	Joey	Marcus	Gillian	Margaret	dan
1/24/2021 10:52:07	No	Carrie	David	Jessica	Michael	John	Mindy	Richard	Seth	Susan	Marianne	
1/24/2021 10:52:51	Yes	Carrie	David	Brittany	Doug	John	Hannah	Joey	Marcus	Gillian	Marianne	Felix
1/24/2021 10:53:39	No	Sarah	David	Jessica	Michael	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Jason
1/24/2021 10:54:06	No	Evelyn	Michael	Brittany	Rick	Robert	Michelle	Gordon	Eric	Gillian	Marianne	Ryan
1/24/2021 10:54:54	No	Sarah	Michael	Brittany	Doug	Patrick	Michelle	Peter	Marcus	Gillian	Marianne	
1/24/2021 10:55:11	No	Evelyn	Michael	Jessica	Kajim	Robert	Helen	Gordon	Marcus	Gillian	Marianne	Jeb Bush
1/24/2021 10:57:26	No	Lynn	David	Brittany	Reiner	Patrick	Michelle	Peter	Marcus	Susan	Margaret	Liam
1/24/2021 10:59:15	No	Carrie	David	Brittany	Michael	John	Mindy	Richard	Marcus	Gillian	Margaret	Todd
1/24/2021 10:59:16	Yes	Evelyn	Jack	Caitlyn	Michael	Ilgar	Michelle	Gordon	Marcus	Susan	Margaret	Bartholomew 
1/24/2021 11:00:07	No	Sarah	David	Brittany	Rick	John	Mindy	Richard	Marcus	Gillian	Marianne	Patrick
1/24/2021 11:00:32	Yes	Jennifer	David	Caitlyn	Doug	Robert	Mindy	Gordon	Seth	Gillian	Monica	Adam
1/24/2021 11:00:52	No	Evelyn	Michael	Brittany	Doug	John	Hannah	Richard	Marcus	Gillian	Marianne	Josh
1/24/2021 11:01:30	Yes	Carrie	David	Brittany	Doug	Robert	Michelle	Richard	Seth	Harriet	Margaret	Will
1/24/2021 11:01:40	No	Sarah	Keith	Mary	Doug	Patrick	Sandy	Jason	Eric	Gillian	Monica	
1/24/2021 11:02:43	No	Sarah	David	Jessica	Michael	John	Michelle	Peter	James	Susan	Margaret	Jake
1/24/2021 11:03:14	No	Sarah	Michael	Jessica	Doug	Bob	Michelle	Peter	Marcus	Susan	Marianne	
1/24/2021 11:07:09	Yes	Evelyn	David	Caitlyn	Michael	John	Michelle	Richard	Marcus	Gillian	Marianne	Christophe
1/24/2021 11:07:11	Yes	Evelyn	Michael	Jessica	Rick	Ilgar	Michelle	Jason	Eric	Harriet	Marianne	Tom
1/24/2021 11:08:16	Yes	Carrie	Michael	Brittany	Reiner	John	Michelle	Richard	Eric	Susan	Megan	Drew
1/24/2021 11:08:32	No	Sarah	David	Caitlyn	Rick	Robert	Michelle	Peter	Eric	Susan	Monica	Brandon
1/24/2021 11:08:44	No	Sarah	Michael	Brittany	Michael	Patrick	Helen	Jason	Marcus	Gillian	Marianne	Tom
1/24/2021 11:10:29	No	Carrie	Enrique	Brittany	Rick	Robert	Mindy	Joey	Eric	Susan	Margaret	Felix
1/24/2021 11:13:03	No	Lynn	David	Brittany	Michael	Patrick	Mindy	Peter	Eric	Claire	Hayley	Josh
1/24/2021 11:13:04	No	Sarah	David	Caitlyn	Michael	Robert	Michelle	Richard	Eric	Gillian	Marianne	Matthew
1/24/2021 11:13:47	No	Lynn	Michael	Brittany	Michael	Patrick	Helen	Peter	Marcus	Harriet	Marianne	Shawn
1/24/2021 11:15:33	No	Lynn	David	Brittany	Reiner	Robert	Mindy	Jason	Seth	Susan	Marianne	Doug
1/24/2021 11:16:15	No	Sarah	Michael	Caitlyn	Rick	John	Michelle	Richard	James	Susan	Margaret	Simon
1/24/2021 11:16:33	Yes	Evelyn	David	Caitlyn	Michael	Robert	Michelle	Gordon	Eric	Susan	Monica	Logan
1/24/2021 11:16:42	No	Carrie	Keith	Jessica	Doug	Robert	Michelle	Richard	Marcus	Harriet	Margaret	Greg
1/24/2021 11:17:03	No	Jennifer	Michael	Brittany	Reiner	Robert	Helen	Richard	Seth	Gillian	Margaret	James
1/24/2021 11:17:04	No	Sarah	David	Brittany	Michael	Patrick	Helen	Gordon	Eric	Susan	Margaret	
1/24/2021 11:17:57	No	Evelyn	Enrique	Brittany	Doug	Bob	Mindy	Peter	Marcus	Susan	Margaret	Thomas
1/24/2021 11:19:05	Yes	Evelyn	Michael	Jessica	Michael	John	Mindy	Peter	Marcus	Gillian	Margaret	
1/24/2021 11:19:12	No	Lynn	Michael	Linda	Michael	John	Sandy	Gordon	Eric	Susan	Margaret	Chris Evans
1/24/2021 11:19:23	Yes	Evelyn	David	Caitlyn	Rick	Robert	Michelle	Richard	Marcus	Claire	Marianne	
1/24/2021 11:24:36	Yes	Jennifer	Enrique	Linda	Michael	Patrick	Michelle	Gordon	James	Susan	Marianne	tom
1/24/2021 11:24:40	Yes	Jennifer	David	Linda	Rick	Robert	Mindy	Gordon	Marcus	Gillian	Margaret	Aaron
1/24/2021 11:24:47	No	Lynn	David	Brittany	Doug	John	Mindy	Jason	Seth	Susan	Marianne	Jack
1/24/2021 11:25:05	No	Carrie	Michael	Jessica	Rick	Ilgar	Mindy	Jason	Eric	Susan	Margaret	Timothy
1/24/2021 11:26:06	Yes	Sarah	Michael	Brittany	Reiner	Robert	Michelle	Richard	James	Susan	Marianne	Tyler
1/24/2021 11:26:57	No	Sarah	David	Brittany	Rick	John	Helen	Richard	Marcus	Gillian	Margaret	
1/24/2021 11:27:15	Yes	Sarah	Michael	Caitlyn	Rick	Robert	Michelle	Peter	James	Susan	Margaret	Michael
1/24/2021 11:27:38	Yes	Carrie	Michael	Brittany	Doug	John	Michelle	Richard	Seth	Gillian	Marianne	Tyler
1/24/2021 11:28:24	No	Sarah	Keith	Jessica	Reiner	Patrick	Michelle	Peter	Eric	Susan	Marianne	Thomas
1/24/2021 11:30:17	No	Evelyn	Jack	Linda	Doug	Robert	Hannah	Gordon	Marcus	Harriet	Marianne	George
1/24/2021 11:31:46	No	Sarah	Michael	Jessica	Michael	Robert	Mindy	Richard	Marcus	Susan	Margaret	Alex
1/24/2021 11:34:07	No	Carrie	Michael	Brittany	Michael	John	Mindy	Jason	James	Susan	Margaret	Logan
1/24/2021 11:34:26	Yes	Evelyn	Keith	Brittany	Doug	Patrick	Mindy	Peter	Eric	Susan	Margaret	Paul
1/24/2021 11:34:42	No	Carrie	Jack	Jessica	Rick	John	Mindy	Richard	Seth	Susan	Marianne	Bradley
1/24/2021 11:35:06	No	Jennifer	Jack	Jessica	Doug	John	Helen	Richard	James	Susan	Marianne	Tyler
1/24/2021 11:36:53	Yes	Jennifer	Enrique	Brittany	Michael	John	Helen	Richard	Marcus	Claire	Margaret	Tom
1/24/2021 11:36:59	No	Lynn	Enrique	Brittany	Michael	Ilgar	Michelle	Gordon	Marcus	Gillian	Marianne	Jackson
1/24/2021 11:37:10	Yes	Evelyn	Michael	Jessica	Doug	John	Mindy	Gordon	Marcus	Gillian	Monica	my ass crack 
1/24/2021 11:38:12	Yes	Jennifer	Michael	Jessica	Rick	Robert	Michelle	Gordon	Seth	Susan	Marianne	
1/24/2021 11:38:24	Yes	Sarah	Enrique	Brittany	Rick	John	Sandy	Gordon	Jim	Susan	Marianne	Julian
1/24/2021 11:40:44	No	Jennifer	Keith	Jessica	Michael	Patrick	Michelle	Gordon	Eric	Susan	Margaret	Rodney
1/24/2021 11:40:56	No	Carrie	David	Brittany	Rick	John	Mindy	Joey	Marcus	Gillian	Megan	Seth
1/24/2021 11:42:49	No	Sarah	Keith	Jessica	Doug	Patrick	Sandy	Gordon	Marcus	Gillian	Margaret	Chad
1/24/2021 11:43:46	Yes	Sarah	David	Brittany	Michael	Robert	Michelle	Joey	Eric	Susan	Marianne	ugly
1/24/2021 11:44:59	Yes	Sarah	Enrique	Jessica	Doug	Patrick	Michelle	Richard	Eric	Susan	Margaret	James
1/24/2021 11:44:59	Yes	Evelyn	Michael	Caitlyn	Rick	Patrick	Michelle	Jason	Eric	Susan	Marianne	Evan
1/24/2021 11:45:01	No	Evelyn	Enrique	Jessica	Doug	Robert	Sandy	Richard	Marcus	Susan	Monica	Peter 
1/24/2021 11:46:08	No	Evelyn	Keith	Brittany	Michael	John	Michelle	Gordon	James	Susan	Margaret	Carl
1/24/2021 11:47:07	No	Sarah	Enrique	Brittany	Michael	Patrick	Mindy	Richard	Marcus	Gillian	Marianne	
1/24/2021 11:47:37	No	Lynn	Enrique	Linda	Michael	John	Michelle	Peter	Jim	Susan	Margaret	Rüdiger
1/24/2021 11:47:40	No	Carrie	David	Jessica	Michael	John	Mindy	Peter	James	Susan	Margaret	Stephen
1/24/2021 11:47:52	No	Lynn	David	Linda	Doug	John	Hannah	Gordon	Marcus	Susan	Marianne	Pewdiepie
1/24/2021 11:48:17	Yes	Carrie	Enrique	Caitlyn	Doug	Robert	Michelle	Peter	James	Harriet	Marianne	Andrew
